# drone_mapper map file
x_min=0 x_max=200 y_min=0 y_max=200 z_min=0 z_max=100
# x y z value
170 185 95 0
170 185 100 1
170 190 0 1
170 190 5 0
170 190 10 0
170 190 15 0
170 190 20 0
170 190 25 0
170 190 30 0
170 190 35 0
170 190 40 0
170 190 45 0
170 190 50 0
170 190 55 0
170 190 60 0
170 190 65 0
170 190 70 0
170 190 75 0
170 190 80 0
170 190 85 0
170 190 90 0
170 190 95 0
170 190 100 1
170 195 0 1
170 195 5 0
170 195 10 0
170 195 15 0
170 195 20 0
170 195 25 0
170 195 30 0
170 195 35 0
170 195 40 0
170 195 45 0
170 195 50 0
170 195 55 0
170 195 60 0
170 195 65 0
170 195 70 0
170 195 75 0
170 195 80 0
170 195 85 0
170 195 90 0
170 195 95 0
170 195 100 1
170 200 0 1
170 200 5 1
170 200 10 1
170 200 15 1
170 200 20 1
170 200 25 1
170 200 30 1
170 200 35 1
170 200 40 1
170 200 45 1
170 200 50 1
170 200 55 1
170 200 60 1
170 200 65 1
170 200 70 1
170 200 75 1
170 200 80 1
170 200 85 1
170 200 90 1
170 200 95 1
170 200 100 1
175 0 0 1
175 0 5 1
175 0 10 1
175 0 15 1
175 0 20 1
175 0 25 1
175 0 30 1
175 0 35 1
175 0 40 1
175 0 45 1
175 0 50 1
175 0 55 1
175 0 60 1
175 0 65 1
175 0 70 1
175 0 75 1
175 0 80 1
175 0 85 1
175 0 90 1
175 0 95 1
175 0 100 1
175 5 0 1
175 5 5 0
175 5 10 0
175 5 15 0
175 5 20 0
175 5 25 0
175 5 30 0
175 5 35 0
175 5 40 0
175 5 45 0
175 5 50 0
175 5 55 0
175 5 60 0
175 5 65 0
175 5 70 0
175 5 75 0
175 5 80 0
175 5 85 0
175 5 90 0
175 5 95 0
175 5 100 1
175 10 0 1
175 10 5 0
175 10 10 0
175 10 15 0
175 10 20 0
175 10 25 0
175 10 30 0
175 10 35 0
175 10 40 0
175 10 45 0
175 10 50 0
175 10 55 0
175 10 60 0
175 10 65 0
175 10 70 0
175 10 75 0
175 10 80 0
175 10 85 0
175 10 90 0
175 10 95 0
175 10 100 1
175 15 0 1
175 15 5 0
175 15 10 0
175 15 15 0
175 15 20 0
175 15 25 0
175 15 30 0
175 15 35 0
175 15 40 0
175 15 45 0
175 15 50 0
175 15 55 0
175 15 60 0
175 15 65 0
175 15 70 0
175 15 75 0
175 15 80 0
175 15 85 0
175 15 90 0
175 15 95 0
175 15 100 1
175 20 0 1
175 20 5 0
175 20 10 0
175 20 15 0
175 20 20 0
175 20 25 0
175 20 30 0
175 20 35 0
175 20 40 0
175 20 45 0
175 20 50 0
175 20 55 0
175 20 60 0
175 20 65 0
175 20 70 0
175 20 75 0
175 20 80 0
175 20 85 0
175 20 90 0
175 20 95 0
175 20 100 1
175 25 0 1
175 25 5 0
175 25 10 0
175 25 15 0
175 25 20 0
175 25 25 0
175 25 30 0
175 25 35 0
175 25 40 0
175 25 45 0
175 25 50 0
175 25 55 0
175 25 60 0
175 25 65 0
175 25 70 0
175 25 75 0
175 25 80 0
175 25 85 0
175 25 90 0
175 25 95 0
175 25 100 1
175 30 0 1
175 30 5 0
175 30 10 0
175 30 15 0
175 30 20 0
175 30 25 0
175 30 30 0
175 30 35 0
175 30 40 0
175 30 45 0
175 30 50 0
175 30 55 0
175 30 60 0
175 30 65 0
175 30 70 0
175 30 75 0
175 30 80 0
175 30 85 0
175 30 90 0
175 30 95 0
175 30 100 1
175 35 0 1
175 35 5 0
175 35 10 0
175 35 15 0
175 35 20 0
175 35 25 0
175 35 30 0
175 35 35 0
175 35 40 0
175 35 45 0
175 35 50 0
175 35 55 0
175 35 60 0
175 35 65 0
175 35 70 0
175 35 75 0
175 35 80 0
175 35 85 0
175 35 90 0
175 35 95 0
175 35 100 1
175 40 0 1
175 40 5 0
175 40 10 0
175 40 15 0
175 40 20 0
175 40 25 0
175 40 30 0
175 40 35 0
175 40 40 0
175 40 45 0
175 40 50 0
175 40 55 0
175 40 60 0
175 40 65 0
175 40 70 0
175 40 75 0
175 40 80 0
175 40 85 0
175 40 90 0
175 40 95 0
175 40 100 1
175 45 0 1
175 45 5 0
175 45 10 0
175 45 15 0
175 45 20 0
175 45 25 0
175 45 30 0
175 45 35 0
175 45 40 0
175 45 45 0
175 45 50 0
175 45 55 0
175 45 60 0
175 45 65 0
175 45 70 0
175 45 75 0
175 45 80 0
175 45 85 0
175 45 90 0
175 45 95 0
175 45 100 1
175 50 0 1
175 50 5 0
175 50 10 0
175 50 15 0
175 50 20 0
175 50 25 0
175 50 30 0
175 50 35 0
175 50 40 0
175 50 45 0
175 50 50 0
175 50 55 0
175 50 60 0
175 50 65 0
175 50 70 0
175 50 75 0
175 50 80 0
175 50 85 0
175 50 90 0
175 50 95 0
175 50 100 1
175 55 0 1
175 55 5 0
175 55 10 0
175 55 15 0
175 55 20 0
175 55 25 0
175 55 30 0
175 55 35 0
175 55 40 0
175 55 45 0
175 55 50 0
175 55 55 0
175 55 60 0
175 55 65 0
175 55 70 0
175 55 75 0
175 55 80 0
175 55 85 0
175 55 90 0
175 55 95 0
175 55 100 1
175 60 0 1
175 60 5 0
175 60 10 0
175 60 15 0
175 60 20 0
175 60 25 0
175 60 30 0
175 60 35 0
175 60 40 0
175 60 45 0
175 60 50 0
175 60 55 0
175 60 60 0
175 60 65 0
175 60 70 0
175 60 75 0
175 60 80 0
175 60 85 0
175 60 90 0
175 60 95 0
175 60 100 1
175 65 0 1
175 65 5 0
175 65 10 0
175 65 15 0
175 65 20 0
175 65 25 0
175 65 30 0
175 65 35 0
175 65 40 0
175 65 45 0
175 65 50 0
175 65 55 0
175 65 60 0
175 65 65 0
175 65 70 0
175 65 75 0
175 65 80 0
175 65 85 0
175 65 90 0
175 65 95 0
175 65 100 1
175 70 0 1
175 70 5 0
175 70 10 0
175 70 15 0
175 70 20 0
175 70 25 0
175 70 30 0
175 70 35 0
175 70 40 0
175 70 45 0
175 70 50 0
175 70 55 0
175 70 60 0
175 70 65 0
175 70 70 0
175 70 75 0
175 70 80 0
175 70 85 0
175 70 90 0
175 70 95 0
175 70 100 1
175 75 0 1
175 75 5 0
175 75 10 0
175 75 15 0
175 75 20 0
175 75 25 0
175 75 30 0
175 75 35 0
175 75 40 0
175 75 45 0
175 75 50 0
175 75 55 0
175 75 60 0
175 75 65 0
175 75 70 0
175 75 75 0
175 75 80 0
175 75 85 0
175 75 90 0
175 75 95 0
175 75 100 1
175 80 0 1
175 80 5 0
175 80 10 0
175 80 15 0
175 80 20 0
175 80 25 0
175 80 30 0
175 80 35 0
175 80 40 0
175 80 45 0
175 80 50 0
175 80 55 0
175 80 60 0
175 80 65 0
175 80 70 0
175 80 75 0
175 80 80 0
175 80 85 0
175 80 90 0
175 80 95 0
175 80 100 1
175 85 0 1
175 85 5 0
175 85 10 0
175 85 15 0
175 85 20 0
175 85 25 0
175 85 30 0
175 85 35 0
175 85 40 0
175 85 45 0
175 85 50 0
175 85 55 0
175 85 60 0
175 85 65 0
175 85 70 0
175 85 75 0
175 85 80 0
175 85 85 0
175 85 90 0
175 85 95 0
175 85 100 1
175 90 0 1
175 90 5 0
175 90 10 0
175 90 15 0
175 90 20 0
175 90 25 0
175 90 30 0
175 90 35 0
175 90 40 0
175 90 45 0
175 90 50 0
175 90 55 0
175 90 60 0
175 90 65 0
175 90 70 0
175 90 75 0
175 90 80 0
175 90 85 0
175 90 90 0
175 90 95 0
175 90 100 1
175 95 0 1
175 95 5 0
175 95 10 0
175 95 15 0
175 95 20 0
175 95 25 0
175 95 30 0
175 95 35 0
175 95 40 0
175 95 45 0
175 95 50 0
175 95 55 0
175 95 60 0
175 95 65 0
175 95 70 0
175 95 75 0
175 95 80 0
175 95 85 0
175 95 90 0
175 95 95 0
175 95 100 1
175 100 0 1
175 100 5 0
175 100 10 0
175 100 15 0
175 100 20 0
175 100 25 0
175 100 30 0
175 100 35 0
175 100 40 0
175 100 45 0
175 100 50 0
175 100 55 0
175 100 60 0
175 100 65 0
175 100 70 0
175 100 75 0
175 100 80 0
175 100 85 0
175 100 90 0
175 100 95 0
175 100 100 1
175 105 0 1
175 105 5 0
175 105 10 0
175 105 15 0
175 105 20 0
175 105 25 0
175 105 30 0
175 105 35 0
175 105 40 0
175 105 45 0
175 105 50 0
175 105 55 0
175 105 60 0
175 105 65 0
175 105 70 0
175 105 75 0
175 105 80 0
175 105 85 0
175 105 90 0
175 105 95 0
175 105 100 1
175 110 0 1
175 110 5 0
175 110 10 0
175 110 15 0
175 110 20 0
175 110 25 0
175 110 30 0
175 110 35 0
175 110 40 0
175 110 45 0
175 110 50 0
175 110 55 0
175 110 60 0
175 110 65 0
175 110 70 0
175 110 75 0
175 110 80 0
175 110 85 0
175 110 90 0
175 110 95 0
175 110 100 1
175 115 0 1
175 115 5 0
175 115 10 0
175 115 15 0
175 115 20 0
175 115 25 0
175 115 30 0
175 115 35 0
175 115 40 0
175 115 45 0
175 115 50 0
175 115 55 0
175 115 60 0
175 115 65 0
175 115 70 0
175 115 75 0
175 115 80 0
175 115 85 0
175 115 90 0
175 115 95 0
175 115 100 1
175 120 0 1
175 120 5 0
175 120 10 0
175 120 15 0
175 120 20 0
175 120 25 0
175 120 30 0
175 120 35 0
175 120 40 0
175 120 45 0
175 120 50 0
175 120 55 0
175 120 60 0
175 120 65 0
175 120 70 0
175 120 75 0
175 120 80 0
175 120 85 0
175 120 90 0
175 120 95 0
175 120 100 1
175 125 0 1
175 125 5 0
175 125 10 0
175 125 15 0
175 125 20 0
175 125 25 0
175 125 30 0
175 125 35 0
175 125 40 0
175 125 45 0
175 125 50 0
175 125 55 0
175 125 60 0
175 125 65 0
175 125 70 0
175 125 75 0
175 125 80 0
175 125 85 0
175 125 90 0
175 125 95 0
175 125 100 1
175 130 0 1
175 130 5 0
175 130 10 0
175 130 15 0
175 130 20 0
175 130 25 0
175 130 30 0
175 130 35 0
175 130 40 0
175 130 45 0
175 130 50 0
175 130 55 0
175 130 60 0
175 130 65 0
175 130 70 0
175 130 75 0
175 130 80 0
175 130 85 0
175 130 90 0
175 130 95 0
175 130 100 1
175 135 0 1
175 135 5 0
175 135 10 0
175 135 15 0
175 135 20 0
175 135 25 0
175 135 30 0
175 135 35 0
175 135 40 0
175 135 45 0
175 135 50 0
175 135 55 0
175 135 60 0
175 135 65 0
175 135 70 0
175 135 75 0
175 135 80 0
175 135 85 0
175 135 90 0
175 135 95 0
175 135 100 1
175 140 0 1
175 140 5 0
175 140 10 0
175 140 15 0
175 140 20 0
175 140 25 0
175 140 30 0
175 140 35 0
175 140 40 0
175 140 45 0
175 140 50 0
175 140 55 0
175 140 60 0
175 140 65 0
175 140 70 0
175 140 75 0
175 140 80 0
175 140 85 0
175 140 90 0
175 140 95 0
175 140 100 1
175 145 0 1
175 145 5 0
175 145 10 0
175 145 15 0
175 145 20 0
175 145 25 0
175 145 30 0
175 145 35 0
175 145 40 0
175 145 45 0
175 145 50 0
175 145 55 0
175 145 60 0
175 145 65 0
175 145 70 0
175 145 75 0
175 145 80 0
175 145 85 0
175 145 90 0
175 145 95 0
175 145 100 1
175 150 0 1
175 150 5 0
175 150 10 0
175 150 15 0
175 150 20 0
175 150 25 0
175 150 30 0
175 150 35 0
175 150 40 0
175 150 45 0
175 150 50 0
175 150 55 0
175 150 60 0
175 150 65 0
175 150 70 0
175 150 75 0
175 150 80 0
175 150 85 0
175 150 90 0
175 150 95 0
175 150 100 1
175 155 0 1
175 155 5 0
175 155 10 0
175 155 15 0
175 155 20 0
175 155 25 0
175 155 30 0
175 155 35 0
175 155 40 0
175 155 45 0
175 155 50 0
175 155 55 0
175 155 60 0
175 155 65 0
175 155 70 0
175 155 75 0
175 155 80 0
175 155 85 0
175 155 90 0
175 155 95 0
175 155 100 1
175 160 0 1
175 160 5 0
175 160 10 0
175 160 15 0
175 160 20 0
175 160 25 0
175 160 30 0
175 160 35 0
175 160 40 0
175 160 45 0
175 160 50 0
175 160 55 0
175 160 60 0
175 160 65 0
175 160 70 0
175 160 75 0
175 160 80 0
175 160 85 0
175 160 90 0
175 160 95 0
175 160 100 1
175 165 0 1
175 165 5 0
175 165 10 0
175 165 15 0
175 165 20 0
175 165 25 0
175 165 30 0
175 165 35 0
175 165 40 0
175 165 45 0
175 165 50 0
175 165 55 0
175 165 60 0
175 165 65 0
175 165 70 0
175 165 75 0
175 165 80 0
175 165 85 0
175 165 90 0
175 165 95 0
175 165 100 1
175 170 0 1
175 170 5 0
175 170 10 0
175 170 15 0
175 170 20 0
175 170 25 0
175 170 30 0
175 170 35 0
175 170 40 0
175 170 45 0
175 170 50 0
175 170 55 0
175 170 60 0
175 170 65 0
175 170 70 0
175 170 75 0
175 170 80 0
175 170 85 0
175 170 90 0
175 170 95 0
175 170 100 1
175 175 0 1
175 175 5 0
175 175 10 0
175 175 15 0
175 175 20 0
175 175 25 0
175 175 30 0
175 175 35 0
175 175 40 0
175 175 45 0
175 175 50 0
175 175 55 0
175 175 60 0
175 175 65 0
175 175 70 0
175 175 75 0
175 175 80 0
175 175 85 0
175 175 90 0
175 175 95 0
175 175 100 1
175 180 0 1
175 180 5 0
175 180 10 0
175 180 15 0
175 180 20 0
175 180 25 0
175 180 30 0
175 180 35 0
175 180 40 0
175 180 45 0
175 180 50 0
175 180 55 0
175 180 60 0
175 180 65 0
175 180 70 0
175 180 75 0
175 180 80 0
175 180 85 0
175 180 90 0
175 180 95 0
175 180 100 1
175 185 0 1
175 185 5 0
175 185 10 0
175 185 15 0
175 185 20 0
175 185 25 0
175 185 30 0
175 185 35 0
175 185 40 0
175 185 45 0
175 185 50 0
175 185 55 0
175 185 60 0
175 185 65 0
175 185 70 0
175 185 75 0
175 185 80 0
175 185 85 0
175 185 90 0
175 185 95 0
175 185 100 1
175 190 0 1
175 190 5 0
175 190 10 0
175 190 15 0
175 190 20 0
175 190 25 0
175 190 30 0
175 190 35 0
175 190 40 0
175 190 45 0
175 190 50 0
175 190 55 0
175 190 60 0
175 190 65 0
175 190 70 0
175 190 75 0
175 190 80 0
175 190 85 0
175 190 90 0
175 190 95 0
175 190 100 1
175 195 0 1
175 195 5 0
175 195 10 0
175 195 15 0
175 195 20 0
175 195 25 0
175 195 30 0
175 195 35 0
175 195 40 0
175 195 45 0
175 195 50 0
175 195 55 0
175 195 60 0
175 195 65 0
175 195 70 0
175 195 75 0
175 195 80 0
175 195 85 0
175 195 90 0
175 195 95 0
175 195 100 1
175 200 0 1
175 200 5 1
175 200 10 1
175 200 15 1
175 200 20 1
175 200 25 1
175 200 30 1
175 200 35 1
175 200 40 1
175 200 45 1
175 200 50 1
175 200 55 1
175 200 60 1
175 200 65 1
175 200 70 1
175 200 75 1
175 200 80 1
175 200 85 1
175 200 90 1
175 200 95 1
175 200 100 1
180 0 0 1
180 0 5 1
180 0 10 1
180 0 15 1
180 0 20 1
180 0 25 1
180 0 30 1
180 0 35 1
180 0 40 1
180 0 45 1
180 0 50 1
180 0 55 1
180 0 60 1
180 0 65 1
180 0 70 1
180 0 75 1
180 0 80 1
180 0 85 1
180 0 90 1
180 0 95 1
180 0 100 1
180 5 0 1
180 5 5 0
180 5 10 0
180 5 15 0
180 5 20 0
180 5 25 0
180 5 30 0
180 5 35 0
180 5 40 0
180 5 45 0
180 5 50 0
180 5 55 0
180 5 60 0
180 5 65 0
180 5 70 0
180 5 75 0
180 5 80 0
180 5 85 0
180 5 90 0
180 5 95 0
180 5 100 1
180 10 0 1
180 10 5 0
180 10 10 0
180 10 15 0
180 10 20 0
180 10 25 0
180 10 30 0
180 10 35 0
180 10 40 0
180 10 45 0
180 10 50 0
180 10 55 0
180 10 60 0
180 10 65 0
180 10 70 0
180 10 75 0
180 10 80 0
180 10 85 0
180 10 90 0
180 10 95 0
180 10 100 1
180 15 0 1
180 15 5 0
180 15 10 0
180 15 15 0
180 15 20 0
180 15 25 0
180 15 30 0
180 15 35 0
180 15 40 0
180 15 45 0
180 15 50 0
180 15 55 0
180 15 60 0
180 15 65 0
180 15 70 0
180 15 75 0
180 15 80 0
180 15 85 0
180 15 90 0
180 15 95 0
180 15 100 1
180 20 0 1
180 20 5 0
180 20 10 0
180 20 15 0
180 20 20 0
180 20 25 0
180 20 30 0
180 20 35 0
180 20 40 0
180 20 45 0
180 20 50 0
180 20 55 0
180 20 60 0
180 20 65 0
180 20 70 0
180 20 75 0
180 20 80 0
180 20 85 0
180 20 90 0
180 20 95 0
180 20 100 1
180 25 0 1
180 25 5 0
180 25 10 0
180 25 15 0
180 25 20 0
180 25 25 0
180 25 30 0
180 25 35 0
180 25 40 0
180 25 45 0
180 25 50 0
180 25 55 0
180 25 60 0
180 25 65 0
180 25 70 0
180 25 75 0
180 25 80 0
180 25 85 0
180 25 90 0
180 25 95 0
180 25 100 1
180 30 0 1
180 30 5 0
180 30 10 0
180 30 15 0
180 30 20 0
180 30 25 0
180 30 30 0
180 30 35 0
180 30 40 0
180 30 45 0
180 30 50 0
180 30 55 0
180 30 60 0
180 30 65 0
180 30 70 0
180 30 75 0
180 30 80 0
180 30 85 0
180 30 90 0
180 30 95 0
180 30 100 1
180 35 0 1
180 35 5 0
180 35 10 0
180 35 15 0
180 35 20 0
180 35 25 0
180 35 30 0
180 35 35 0
180 35 40 0
180 35 45 0
180 35 50 0
180 35 55 0
180 35 60 0
180 35 65 0
180 35 70 0
180 35 75 0
180 35 80 0
180 35 85 0
180 35 90 0
180 35 95 0
180 35 100 1
180 40 0 1
180 40 5 0
180 40 10 0
180 40 15 0
180 40 20 0
180 40 25 0
180 40 30 0
180 40 35 0
180 40 40 0
180 40 45 0
180 40 50 0
180 40 55 0
180 40 60 0
180 40 65 0
180 40 70 0
180 40 75 0
180 40 80 0
180 40 85 0
180 40 90 0
180 40 95 0
180 40 100 1
180 45 0 1
180 45 5 0
180 45 10 0
180 45 15 0
180 45 20 0
180 45 25 0
180 45 30 0
180 45 35 0
180 45 40 0
180 45 45 0
180 45 50 0
180 45 55 0
180 45 60 0
180 45 65 0
180 45 70 0
180 45 75 0
180 45 80 0
180 45 85 0
180 45 90 0
180 45 95 0
180 45 100 1
180 50 0 1
180 50 5 0
180 50 10 0
180 50 15 0
180 50 20 0
180 50 25 0
180 50 30 0
180 50 35 0
180 50 40 0
180 50 45 0
180 50 50 0
180 50 55 0
180 50 60 0
180 50 65 0
180 50 70 0
180 50 75 0
180 50 80 0
180 50 85 0
180 50 90 0
180 50 95 0
180 50 100 1
180 55 0 1
180 55 5 0
180 55 10 0
180 55 15 0
180 55 20 0
180 55 25 0
180 55 30 0
180 55 35 0
180 55 40 0
180 55 45 0
180 55 50 0
180 55 55 0
180 55 60 0
180 55 65 0
180 55 70 0
180 55 75 0
180 55 80 0
180 55 85 0
180 55 90 0
180 55 95 0
180 55 100 1
180 60 0 1
180 60 5 0
180 60 10 0
180 60 15 0
180 60 20 0
180 60 25 0
180 60 30 0
180 60 35 0
180 60 40 0
180 60 45 0
180 60 50 0
180 60 55 0
180 60 60 0
180 60 65 0
180 60 70 0
180 60 75 0
180 60 80 0
180 60 85 0
180 60 90 0
180 60 95 0
180 60 100 1
180 65 0 1
180 65 5 0
180 65 10 0
180 65 15 0
180 65 20 0
180 65 25 0
180 65 30 0
180 65 35 0
180 65 40 0
180 65 45 0
180 65 50 0
180 65 55 0
180 65 60 0
180 65 65 0
180 65 70 0
180 65 75 0
180 65 80 0
180 65 85 0
180 65 90 0
180 65 95 0
180 65 100 1
180 70 0 1
180 70 5 0
180 70 10 0
180 70 15 0
180 70 20 0
180 70 25 0
180 70 30 0
180 70 35 0
180 70 40 0
180 70 45 0
180 70 50 0
180 70 55 0
180 70 60 0
180 70 65 0
180 70 70 0
180 70 75 0
180 70 80 0
180 70 85 0
180 70 90 0
180 70 95 0
180 70 100 1
180 75 0 1
180 75 5 0
180 75 10 0
180 75 15 0
180 75 20 0
180 75 25 0
180 75 30 0
180 75 35 0
180 75 40 0
180 75 45 0
180 75 50 0
180 75 55 0
180 75 60 0
180 75 65 0
180 75 70 0
180 75 75 0
180 75 80 0
180 75 85 0
180 75 90 0
180 75 95 0
180 75 100 1
180 80 0 1
180 80 5 0
180 80 10 0
180 80 15 0
180 80 20 0
180 80 25 0
180 80 30 0
180 80 35 0
180 80 40 0
180 80 45 0
180 80 50 0
180 80 55 0
180 80 60 0
180 80 65 0
180 80 70 0
180 80 75 0
180 80 80 0
180 80 85 0
180 80 90 0
180 80 95 0
180 80 100 1
180 85 0 1
180 85 5 0
180 85 10 0
180 85 15 0
180 85 20 0
180 85 25 0
180 85 30 0
180 85 35 0
180 85 40 0
180 85 45 0
180 85 50 0
180 85 55 0
180 85 60 0
180 85 65 0
180 85 70 0
180 85 75 0
180 85 80 0
180 85 85 0
180 85 90 0
180 85 95 0
180 85 100 1
180 90 0 1
180 90 5 0
180 90 10 0
180 90 15 0
180 90 20 0
180 90 25 0
180 90 30 0
180 90 35 0
180 90 40 0
180 90 45 0
180 90 50 0
180 90 55 0
180 90 60 0
180 90 65 0
180 90 70 0
180 90 75 0
180 90 80 0
180 90 85 0
180 90 90 0
180 90 95 0
180 90 100 1
180 95 0 1
180 95 5 0
180 95 10 0
180 95 15 0
180 95 20 0
180 95 25 0
180 95 30 0
180 95 35 0
180 95 40 0
180 95 45 0
180 95 50 0
180 95 55 0
180 95 60 0
180 95 65 0
180 95 70 0
180 95 75 0
180 95 80 0
180 95 85 0
180 95 90 0
180 95 95 0
180 95 100 1
180 100 0 1
180 100 5 0
180 100 10 0
180 100 15 0
180 100 20 0
180 100 25 0
180 100 30 0
180 100 35 0
180 100 40 0
180 100 45 0
180 100 50 0
180 100 55 0
180 100 60 0
180 100 65 0
180 100 70 0
180 100 75 0
180 100 80 0
180 100 85 0
180 100 90 0
180 100 95 0
180 100 100 1
180 105 0 1
180 105 5 0
180 105 10 0
180 105 15 0
180 105 20 0
180 105 25 0
180 105 30 0
180 105 35 0
180 105 40 0
180 105 45 0
180 105 50 0
180 105 55 0
180 105 60 0
180 105 65 0
180 105 70 0
180 105 75 0
180 105 80 0
180 105 85 0
180 105 90 0
180 105 95 0
180 105 100 1
180 110 0 1
180 110 5 0
180 110 10 0
180 110 15 0
180 110 20 0
180 110 25 0
180 110 30 0
180 110 35 0
180 110 40 0
180 110 45 0
180 110 50 0
180 110 55 0
180 110 60 0
180 110 65 0
180 110 70 0
180 110 75 0
180 110 80 0
180 110 85 0
180 110 90 0
180 110 95 0
180 110 100 1
180 115 0 1
180 115 5 0
180 115 10 0
180 115 15 0
180 115 20 0
180 115 25 0
180 115 30 0
180 115 35 0
180 115 40 0
180 115 45 0
180 115 50 0
180 115 55 0
180 115 60 0
180 115 65 0
180 115 70 0
180 115 75 0
180 115 80 0
180 115 85 0
180 115 90 0
180 115 95 0
180 115 100 1
180 120 0 1
180 120 5 0
180 120 10 0
180 120 15 0
180 120 20 0
180 120 25 0
180 120 30 0
180 120 35 0
180 120 40 0
180 120 45 0
180 120 50 0
180 120 55 0
180 120 60 0
180 120 65 0
180 120 70 0
180 120 75 0
180 120 80 0
180 120 85 0
180 120 90 0
180 120 95 0
180 120 100 1
180 125 0 1
180 125 5 0
180 125 10 0
180 125 15 0
180 125 20 0
180 125 25 0
180 125 30 0
180 125 35 0
180 125 40 0
180 125 45 0
180 125 50 0
180 125 55 0
180 125 60 0
180 125 65 0
180 125 70 0
180 125 75 0
180 125 80 0
180 125 85 0
180 125 90 0
180 125 95 0
180 125 100 1
180 130 0 1
180 130 5 0
180 130 10 0
180 130 15 0
180 130 20 0
180 130 25 0
180 130 30 0
180 130 35 0
180 130 40 0
180 130 45 0
180 130 50 0
180 130 55 0
180 130 60 0
180 130 65 0
180 130 70 0
180 130 75 0
180 130 80 0
180 130 85 0
180 130 90 0
180 130 95 0
180 130 100 1
180 135 0 1
180 135 5 0
180 135 10 0
180 135 15 0
180 135 20 0
180 135 25 0
180 135 30 0
180 135 35 0
180 135 40 0
180 135 45 0
180 135 50 0
180 135 55 0
180 135 60 0
180 135 65 0
180 135 70 0
180 135 75 0
180 135 80 0
180 135 85 0
180 135 90 0
180 135 95 0
180 135 100 1
180 140 0 1
180 140 5 0
180 140 10 0
180 140 15 0
180 140 20 0
180 140 25 0
180 140 30 0
180 140 35 0
180 140 40 0
180 140 45 0
180 140 50 0
180 140 55 0
180 140 60 0
180 140 65 0
180 140 70 0
180 140 75 0
180 140 80 0
180 140 85 0
180 140 90 0
180 140 95 0
180 140 100 1
180 145 0 1
180 145 5 0
180 145 10 0
180 145 15 0
180 145 20 0
180 145 25 0
180 145 30 0
180 145 35 0
180 145 40 0
180 145 45 0
180 145 50 0
180 145 55 0
180 145 60 0
180 145 65 0
180 145 70 0
180 145 75 0
180 145 80 0
180 145 85 0
180 145 90 0
180 145 95 0
180 145 100 1
180 150 0 1
180 150 5 0
180 150 10 0
180 150 15 0
180 150 20 0
180 150 25 0
180 150 30 0
180 150 35 0
180 150 40 0
180 150 45 0
180 150 50 0
180 150 55 0
180 150 60 0
180 150 65 0
180 150 70 0
180 150 75 0
180 150 80 0
180 150 85 0
180 150 90 0
180 150 95 0
180 150 100 1
180 155 0 1
180 155 5 0
180 155 10 0
180 155 15 0
180 155 20 0
180 155 25 0
180 155 30 0
180 155 35 0
180 155 40 0
180 155 45 0
180 155 50 0
180 155 55 0
180 155 60 0
180 155 65 0
180 155 70 0
180 155 75 0
180 155 80 0
180 155 85 0
180 155 90 0
180 155 95 0
180 155 100 1
180 160 0 1
180 160 5 0
180 160 10 0
180 160 15 0
180 160 20 0
180 160 25 0
180 160 30 0
180 160 35 0
180 160 40 0
180 160 45 0
180 160 50 0
180 160 55 0
180 160 60 0
180 160 65 0
180 160 70 0
180 160 75 0
180 160 80 0
180 160 85 0
180 160 90 0
180 160 95 0
180 160 100 1
180 165 0 1
180 165 5 0
180 165 10 0
180 165 15 0
180 165 20 0
180 165 25 0
180 165 30 0
180 165 35 0
180 165 40 0
180 165 45 0
180 165 50 0
180 165 55 0
180 165 60 0
180 165 65 0
180 165 70 0
180 165 75 0
180 165 80 0
180 165 85 0
180 165 90 0
180 165 95 0
180 165 100 1
180 170 0 1
180 170 5 0
180 170 10 0
180 170 15 0
180 170 20 0
180 170 25 0
180 170 30 0
180 170 35 0
180 170 40 0
180 170 45 0
180 170 50 0
180 170 55 0
180 170 60 0
180 170 65 0
180 170 70 0
180 170 75 0
180 170 80 0
180 170 85 0
180 170 90 0
180 170 95 0
180 170 100 1
180 175 0 1
180 175 5 0
180 175 10 0
180 175 15 0
180 175 20 0
180 175 25 0
180 175 30 0
180 175 35 0
180 175 40 0
180 175 45 0
180 175 50 0
180 175 55 0
180 175 60 0
180 175 65 0
180 175 70 0
180 175 75 0
180 175 80 0
180 175 85 0
180 175 90 0
180 175 95 0
180 175 100 1
180 180 0 1
180 180 5 0
180 180 10 0
180 180 15 0
180 180 20 0
180 180 25 0
180 180 30 0
180 180 35 0
180 180 40 0
180 180 45 0
180 180 50 0
180 180 55 0
180 180 60 0
180 180 65 0
180 180 70 0
180 180 75 0
180 180 80 0
180 180 85 0
180 180 90 0
180 180 95 0
180 180 100 1
180 185 0 1
180 185 5 0
180 185 10 0
180 185 15 0
180 185 20 0
180 185 25 0
180 185 30 0
180 185 35 0
180 185 40 0
180 185 45 0
180 185 50 0
180 185 55 0
180 185 60 0
180 185 65 0
180 185 70 0
180 185 75 0
180 185 80 0
180 185 85 0
180 185 90 0
180 185 95 0
180 185 100 1
180 190 0 1
180 190 5 0
180 190 10 0
180 190 15 0
180 190 20 0
180 190 25 0
180 190 30 0
180 190 35 0
180 190 40 0
180 190 45 0
180 190 50 0
180 190 55 0
180 190 60 0
180 190 65 0
180 190 70 0
180 190 75 0
180 190 80 0
180 190 85 0
180 190 90 0
